# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-3.946259133770454   121059.12880506254   121059.12880506254   121059.12880506254   121059.12880506254   121059.12880506254   121059.12880506254
-3.9413833347073264   122301.96373263888   122301.96373263888   122301.96373263888   122301.96373263888   122301.96373263888   122301.96373263888
-3.9365311937551493   123544.79866021515   123544.79866021515   123544.79866021515   123544.79866021515   123544.79866021515   123544.79866021515
-3.931702482436653   124787.63358779148   124787.63358779148   124787.63358779148   124787.63358779148   124787.63358779148   124787.63358779148
-3.9268969755684324   126030.46851536776   126030.46851536776   126030.46851536776   126030.46851536776   126030.46851536776   126030.46851536776
-3.922114451197938   127273.30344294409   127273.30344294409   127273.30344294409   127273.30344294409   127273.30344294409   127273.30344294409
-3.91735469054196   128516.1383705204   128516.1383705204   128516.1383705204   128516.1383705204   128516.1383705204   128516.1383705204
-3.9126174779265757   129758.9732980967   129758.9732980967   129758.9732980967   129758.9732980967   129758.9732980967   129758.9732980967
-3.907902600728507   131001.80822567301   131001.80822567301   131001.80822567301   131001.80822567301   131001.80822567301   131001.80822567301
-3.903209849317856   132244.6431532493   132244.6431532493   132244.6431532493   132244.6431532493   132244.6431532493   132244.6431532493
-3.89853901700218   133487.47808082562   133487.47808082562   133487.47808082562   133487.47808082562   133487.47808082562   133487.47808082562
-3.893889899971865   134730.31300840195   134730.31300840195   134730.31300840195   134730.31300840195   134730.31300840195   134730.31300840195
-3.889262297246761   135973.14793597822   135973.14793597822   135973.14793597822   135973.14793597822   135973.14793597822   135973.14793597822
-3.8846560106240493   137215.98286355456   137215.98286355456   137215.98286355456   137215.98286355456   137215.98286355456   137215.98286355456
-3.880070844627305   138458.81779113083   138458.81779113083   138458.81779113083   138458.81779113083   138458.81779113083   138458.81779113083
-3.8755066064567183   139701.65271870716   139701.65271870716   139701.65271870716   139701.65271870716   139701.65271870716   139701.65271870716
-3.8709631059404543   140944.48764628344   140944.48764628344   140944.48764628344   140944.48764628344   140944.48764628344   140944.48764628344
-3.8664401554871017   142187.32257385977   142187.32257385977   142187.32257385977   142187.32257385977   142187.32257385977   142187.32257385977
-3.861937570039203   143430.15750143604   143430.15750143604   143430.15750143604   143430.15750143604   143430.15750143604   143430.15750143604
-3.8574551670278194   144672.99242901237   144672.99242901237   144672.99242901237   144672.99242901237   144672.99242901237   144672.99242901237
-3.8529927663281107   145915.8273565887   145915.8273565887   145915.8273565887   145915.8273565887   145915.8273565887   145915.8273565887
-3.848550190215905   147158.66228416498   147158.66228416498   147158.66228416498   147158.66228416498   147158.66228416498   147158.66228416498
