# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-3.8989934247110103   0.0020516619502060412   0.0020516619502060412   0.0020516619502060412   0.0020516619502060412   0.0020516619502060412   0.0020516619502060412
-3.8944206780386597   0.0020732685169659384   0.0020732685169659384   0.0020732685169659384   0.0020732685169659384   0.0020732685169659384   0.0020732685169659384
-3.889868746233429   0.002099750447713225   0.002099750447713225   0.002099750447713225   0.002099750447713225   0.002099750447713225   0.002099750447713225
-3.8853374406576213   0.0021262323784605104   0.0021262323784605104   0.0021262323784605104   0.0021262323784605104   0.0021262323784605104   0.0021262323784605104
-3.8808265752263114   0.0021527143092077957   0.0021527143092077957   0.0021527143092077957   0.0021527143092077957   0.0021527143092077957   0.0021527143092077957
-3.8763359663614887   0.002179196239955081   0.002179196239955081   0.002179196239955081   0.002179196239955081   0.002179196239955081   0.002179196239955081
-3.8718654329472315   0.002205678170702367   0.002205678170702367   0.002205678170702367   0.002205678170702367   0.002205678170702367   0.002205678170702367
-3.867414796285874   0.0022321601014496538   0.0022321601014496538   0.0022321601014496538   0.0022321601014496538   0.0022321601014496538   0.0022321601014496538
-3.862983880055144   0.002258642032196939   0.002258642032196939   0.002258642032196939   0.002258642032196939   0.002258642032196939   0.002258642032196939
-3.8585725102662503   0.0022851239629442244   0.0022851239629442244   0.0022851239629442244   0.0022851239629442244   0.0022851239629442244   0.0022851239629442244
-3.854180515222885   0.0023116058936915105   0.0023116058936915105   0.0023116058936915105   0.0023116058936915105   0.0023116058936915105   0.0023116058936915105
-3.8498077254811287   0.0023380878244387967   0.0023380878244387967   0.0023380878244387967   0.0023380878244387967   0.0023380878244387967   0.0023380878244387967
-3.845453973810221   0.0023645697551860825   0.0023645697551860825   0.0023645697551860825   0.0023645697551860825   0.0023645697551860825   0.0023645697551860825
-3.841119095154187   0.0023910516859333673   0.0023910516859333673   0.0023910516859333673   0.0023910516859333673   0.0023910516859333673   0.0023910516859333673
-3.836802926594292   0.002418517933555322   0.002418517933555322   0.002418517933555322   0.002418517933555322   0.002418517933555322   0.002418517933555322
-3.8325053073122968   0.00245255525219043   0.00245255525219043   0.00245255525219043   0.00245255525219043   0.00245255525219043   0.00245255525219043
-3.8282260785545077   0.0024865925708255376   0.0024865925708255376   0.0024865925708255376   0.0024865925708255376   0.0024865925708255376   0.0024865925708255376
-3.823965083596585   0.0025206298894606444   0.0025206298894606444   0.0025206298894606444   0.0025206298894606444   0.0025206298894606444   0.0025206298894606444
-3.8197221677091036   0.0025546672080957507   0.0025546672080957507   0.0025546672080957507   0.0025546672080957507   0.0025546672080957507   0.0025546672080957507
-3.815497178123837   0.0025887045267308575   0.0025887045267308575   0.0025887045267308575   0.0025887045267308575   0.0025887045267308575   0.0025887045267308575
-3.8112899640007543   0.002622741845365965   0.002622741845365965   0.002622741845365965   0.002622741845365965   0.002622741845365965   0.002622741845365965
-3.8071003763957045   0.0026567791640010733   0.0026567791640010733   0.0026567791640010733   0.0026567791640010733   0.0026567791640010733   0.0026567791640010733
-3.8029282682287784   0.0026908164826361797   0.0026908164826361797   0.0026908164826361797   0.0026908164826361797   0.0026908164826361797   0.0026908164826361797
-3.7987734942533264   0.0027248538012712865   0.0027248538012712865   0.0027248538012712865   0.0027248538012712865   0.0027248538012712865   0.0027248538012712865
-3.794635911025617   0.002758891119906394   0.002758891119906394   0.002758891119906394   0.002758891119906394   0.002758891119906394   0.002758891119906394
-3.7905153768751205   0.0027929284385415022   0.0027929284385415022   0.0027929284385415022   0.0027929284385415022   0.0027929284385415022   0.0027929284385415022
-3.786411751875403   0.002826916259187286   0.002826916259187286   0.002826916259187286   0.002826916259187286   0.002826916259187286   0.002826916259187286
-3.782324897815614   0.0028607221412777204   0.0028607221412777204   0.0028607221412777204   0.0028607221412777204   0.0028607221412777204   0.0028607221412777204
-3.778254678172556   0.002894528023368155   0.002894528023368155   0.002894528023368155   0.002894528023368155   0.002894528023368155   0.002894528023368155
-3.7742009580833185   0.002928333905458592   0.002928333905458592   0.002928333905458592   0.002928333905458592   0.002928333905458592   0.002928333905458592
-3.7701636043184665   0.0029621397875490268   0.0029621397875490268   0.0029621397875490268   0.0029621397875490268   0.0029621397875490268   0.0029621397875490268
-3.7661424852557652   0.002995945669639461   0.002995945669639461   0.002995945669639461   0.002995945669639461   0.002995945669639461   0.002995945669639461
-3.762137470854433   0.0030297515517298955   0.0030297515517298955   0.0030297515517298955   0.0030297515517298955   0.0030297515517298955   0.0030297515517298955
-3.758148432629907   0.00306355743382033   0.00306355743382033   0.00306355743382033   0.00306355743382033   0.00306355743382033   0.00306355743382033
-3.7541752436291107   0.0030973633159107673   0.0030973633159107673   0.0030973633159107673   0.0030973633159107673   0.0030973633159107673   0.0030973633159107673
-3.750217778406213   0.003131169198001202   0.003131169198001202   0.003131169198001202   0.003131169198001202   0.003131169198001202   0.003131169198001202
-3.7462759129988576   0.0031649750800916364   0.0031649750800916364   0.0031649750800916364   0.0031649750800916364   0.0031649750800916364   0.0031649750800916364
-3.7423495249048684   0.003198780962182071   0.003198780962182071   0.003198780962182071   0.003198780962182071   0.003198780962182071   0.003198780962182071
-3.738438493059403   0.0032325868442725056   0.0032325868442725056   0.0032325868442725056   0.0032325868442725056   0.0032325868442725056   0.0032325868442725056
-3.7345426978125578   0.0032628734828236347   0.0032628734828236347   0.0032628734828236347   0.0032628734828236347   0.0032628734828236347   0.0032628734828236347
-3.7306620209074013   0.0032895999563989494   0.0032895999563989494   0.0032895999563989494   0.0032895999563989494   0.0032895999563989494   0.0032895999563989494
-3.726796345458436   0.0033163264299742646   0.0033163264299742646   0.0033163264299742646   0.0033163264299742646   0.0033163264299742646   0.0033163264299742646
-3.722945555930474   0.0033430529035495793   0.0033430529035495793   0.0033430529035495793   0.0033430529035495793   0.0033430529035495793   0.0033430529035495793
-3.7191095381179164   0.0033697793771248967   0.0033697793771248967   0.0033697793771248967   0.0033697793771248967   0.0033697793771248967   0.0033697793771248967
-3.7152881791244337   0.0033965058507002114   0.0033965058507002114   0.0033965058507002114   0.0033965058507002114   0.0033965058507002114   0.0033965058507002114
-3.711481367343023   0.0034232323242755266   0.0034232323242755266   0.0034232323242755266   0.0034232323242755266   0.0034232323242755266   0.0034232323242755266
-3.7076889924364553   0.0034499587978508413   0.0034499587978508413   0.0034499587978508413   0.0034499587978508413   0.0034499587978508413   0.0034499587978508413
-3.7039109453180816   0.0034766852714261565   0.0034766852714261565   0.0034766852714261565   0.0034766852714261565   0.0034766852714261565   0.0034766852714261565
-3.700147118133009   0.0035034117450014734   0.0035034117450014734   0.0035034117450014734   0.0035034117450014734   0.0035034117450014734   0.0035034117450014734
-3.6963974042396237   0.003530138218576788   0.003530138218576788   0.003530138218576788   0.003530138218576788   0.003530138218576788   0.003530138218576788
